date,price
2009-05-11,638
2009-05-12,639
2009-05-13,638
2009-05-14,635
2009-05-15,633
2009-05-16,633
2009-05-17,631
2009-05-18,629
2009-05-19,628
2009-05-20,627
2009-05-21,625
2009-05-22,624
2009-05-23,624
2009-05-24,623
2009-05-25,623
2009-05-26,624
2009-05-27,624
2009-05-28,627
2009-05-29,627
2009-05-30,627
2009-05-31,626
2009-06-01,625
2009-06-02,624
2009-06-03,624
2009-06-04,623
2009-06-05,622
2009-06-06,622
2009-06-07,621
2009-06-08,620
2009-06-09,618
2009-06-10,617
2009-06-11,616
2009-06-12,616
2009-06-13,616
2009-06-14,615
2009-06-15,614
2009-06-16,614
2009-06-17,613
2009-06-18,614
2009-06-19,614
2009-06-20,614
2009-06-21,613
2009-06-22,613
2009-06-23,613
2009-06-24,613
2009-06-25,614
2009-06-26,614
2009-06-27,615
2009-06-28,624
2009-06-29,624
2009-06-30,634
2009-07-01,649
2009-07-02,666
2009-07-03,671
2009-07-04,668
2009-07-05,668
2009-07-06,673
2009-07-07,686
2009-07-08,698
2009-07-09,698
2009-07-10,705
2009-07-11,706
2009-07-12,706
2009-07-13,705
2009-07-14,707
2009-07-15,714
2009-07-16,720
2009-07-17,723
2009-07-18,720
2009-07-19,710
2009-07-20,710
2009-07-21,710
2009-07-22,737
2009-07-23,737
2009-07-24,772
2009-07-25,787
2009-07-26,795
2009-07-27,787
2009-07-28,787
2009-07-29,767
2009-07-30,767
2009-07-31,802
2009-08-01,827
2009-08-02,846
2009-08-03,869
2009-08-04,887
2009-08-05,903
2009-08-06,912
2009-08-07,876
2009-08-08,846
2009-08-09,812
2009-08-10,794
2009-08-11,774
2009-08-12,775
2009-08-13,784
2009-08-14,791
2009-08-15,790
2009-08-16,771
2009-08-17,771
2009-08-18,748
2009-08-19,734
2009-08-20,734
2009-08-21,736
2009-08-22,736
2009-08-23,758
2009-08-24,766
2009-08-25,764
2009-08-26,764
2009-08-27,739
2009-08-28,739
2009-08-29,732
2009-08-30,722
2009-08-31,720
2009-09-01,723
2009-09-02,739
2009-09-03,747
2009-09-04,747
2009-09-05,757
2009-09-06,772
2009-09-07,798
2009-09-08,798
2009-09-09,817
2009-09-10,846
2009-09-11,887
2009-09-12,908
2009-09-13,931
2009-09-14,926
2009-09-15,841
2009-09-16,785
2009-09-17,793
2009-09-18,793
2009-09-19,797
2009-09-20,834
2009-09-21,830
2009-09-22,857
2009-09-23,865
2009-09-24,873
2009-09-25,842
2009-09-26,842
2009-09-27,851
2009-09-28,842
2009-09-29,845
2009-09-30,862
2009-10-01,862
2009-10-02,869
2009-10-03,869
2009-10-04,857
2009-10-05,846
2009-10-06,846
2009-10-07,848
2009-10-08,855
2009-10-09,864
2009-10-10,861
2009-10-11,864
2009-10-12,864
2009-10-13,863
2009-10-14,863
2009-10-15,859
2009-10-16,860
2009-10-17,860
2009-10-18,855
2009-10-19,853
2009-10-20,849
2009-10-21,855
2009-10-22,855
2009-10-23,857
2009-10-24,863
2009-10-25,867
2009-10-26,868
2009-10-27,859
2009-10-28,815
2009-10-29,815
2009-10-30,801
