date,price
2021-04-02,360
2021-04-03,355
2021-04-04,348
2021-04-05,365
2021-04-06,384
2021-04-07,403
2021-04-08,391
2021-04-09,382
2021-04-10,382
2021-04-11,382
2021-04-12,374
2021-04-13,378
2021-04-14,380
2021-04-15,397
2021-04-16,412
2021-04-17,410
2021-04-18,395
2021-04-19,375
2021-04-20,360
2021-04-21,352
2021-04-22,340
2021-04-23,328
2021-04-24,315
2021-04-25,317
2021-04-26,320
2021-04-27,315
2021-04-28,320
2021-04-29,323
2021-04-30,328
2021-05-01,335
2021-05-02,330
2021-05-03,326
2021-05-04,316
2021-05-05,314
2021-05-06,316
2021-05-07,315
2021-05-08,316
2021-05-09,310
2021-05-10,324
2021-05-11,333
2021-05-12,350
2021-05-13,355
2021-05-14,363
2021-05-15,370
2021-05-16,376
2021-05-17,386
2021-05-18,391
2021-05-19,374
2021-05-20,362
2021-05-21,362
2021-05-22,354
2021-05-23,349
2021-05-24,352
2021-05-25,351
2021-05-26,336
2021-05-27,325
2021-05-28,334
2021-05-29,341
2021-05-30,358
2021-05-31,372
2021-06-01,375
2021-06-02,382
2021-06-03,402
2021-06-04,393
2021-06-05,390
2021-06-06,403
2021-06-07,416
2021-06-08,418
2021-06-09,412
2021-06-10,402
2021-06-11,388
2021-06-12,399
2021-06-13,385
2021-06-14,388
2021-06-15,380
2021-06-16,372
2021-06-17,367
2021-06-18,371
2021-06-19,369
2021-06-20,382
2021-06-21,369
2021-06-22,365
2021-06-23,357
2021-06-24,344
2021-06-25,340
2021-06-26,326
2021-06-27,315
2021-06-28,317
2021-06-29,329
2021-06-30,327
2021-07-01,311
2021-07-02,305
2021-07-03,295
2021-07-04,296
2021-07-05,298
2021-07-06,300
2021-07-07,308
2021-07-08,312
2021-07-09,297
2021-07-10,296
2021-07-11,295
2021-07-12,297
2021-07-13,298
2021-07-14,298
2021-07-15,292
2021-07-16,293
2021-07-17,299
2021-07-18,300
2021-07-19,310
2021-07-20,302
2021-07-21,297
2021-07-22,298
2021-07-23,308
2021-07-24,316
2021-07-25,321
2021-07-26,332
2021-07-27,327
2021-07-28,311
2021-07-29,302
2021-07-30,299
2021-07-31,305
2021-08-01,310
2021-08-02,314
2021-08-03,316
2021-08-04,310
2021-08-05,303
2021-08-06,300
2021-08-07,291
2021-08-08,284
2021-08-09,282
2021-08-10,288
2021-08-11,285
2021-08-12,290
2021-08-13,291
2021-08-14,289
2021-08-15,283
2021-08-16,280
2021-08-17,285
2021-08-18,292
2021-08-19,300
2021-08-20,299
2021-08-21,296
2021-08-22,290
2021-08-23,286
2021-08-24,277
2021-08-25,280
2021-08-26,285
2021-08-27,280
2021-08-28,280
2021-08-29,272
2021-08-30,265
2021-08-31,265
2021-09-01,264
2021-09-02,266
2021-09-03,264
2021-09-04,266
2021-09-05,266
2021-09-06,267
2021-09-07,261
2021-09-08,250
2021-09-09,246
2021-09-10,237
2021-09-11,225
2021-09-12,213
2021-09-13,205
2021-09-14,201
2021-09-15,205
2021-09-16,202
2021-09-17,195
2021-09-18,194
2021-09-19,192
2021-09-20,188
2021-09-21,188
2021-09-22,186
2021-09-23,193
2021-09-24,191
2021-09-25,189
2021-09-26,185
2021-09-27,185
2021-09-28,181
2021-09-29,180
2021-09-30,176
2021-10-01,174
2021-10-02,174
2021-10-03,173
2021-10-04,173
2021-10-05,180
2021-10-06,183
2021-10-07,185
2021-10-08,184
2021-10-09,183
2021-10-10,181
2021-10-11,181
2021-10-12,173
2021-10-13,171
2021-10-14,171
2021-10-15,177
2021-10-16,181
2021-10-17,181
2021-10-18,183
2021-10-19,186
2021-10-20,188
2021-10-21,188
2021-10-22,193
2021-10-23,192
2021-10-24,192
2021-10-25,189
2021-10-26,189
2021-10-27,186
2021-10-28,190
2021-10-29,190
2021-10-30,182
2021-10-31,177
2021-11-01,172
2021-11-02,165
2021-11-03,161
2021-11-04,156
2021-11-05,153
2021-11-06,153
2021-11-07,151
2021-11-08,145
2021-11-09,140
2021-11-10,140
2021-11-11,138
2021-11-12,137
2021-11-13,139
2021-11-14,139
2021-11-15,141
2021-11-16,144
2021-11-17,145
2021-11-18,146
2021-11-19,145
2021-11-20,144
2021-11-21,145
2021-11-22,149
2021-11-23,150
2021-11-24,150
2021-11-25,144
2021-11-26,144
2021-11-27,147
2021-11-28,148
2021-11-29,147
2021-11-30,149
2021-12-01,148
2021-12-02,153
2021-12-03,157
2021-12-04,158
2021-12-05,161
2021-12-06,155
2021-12-07,152
2021-12-08,151
2021-12-09,153
2021-12-10,153
2021-12-11,155
2021-12-12,157
2021-12-13,157
2021-12-14,157
2021-12-15,154
2021-12-16,156
2021-12-17,158
2021-12-18,159
2021-12-19,159
2021-12-20,165
2021-12-21,173
2021-12-22,182
2021-12-23,186
2021-12-24,188
2021-12-25,187
2021-12-26,190
2021-12-27,189
2021-12-28,186
2021-12-29,186
2021-12-30,189
2021-12-31,192
2022-01-01,198
2022-01-02,202
2022-01-03,204
2022-01-04,200
2022-01-05,202
2022-01-06,202
2022-01-07,206
2022-01-08,205
2022-01-09,213
2022-01-10,217
2022-01-11,220
2022-01-12,216
2022-01-13,223
2022-01-14,226
2022-01-15,224
2022-01-16,214
2022-01-17,217
2022-01-18,217
2022-01-19,221
2022-01-20,224
2022-01-21,224
2022-01-22,214
2022-01-23,204
2022-01-24,199
2022-01-25,201
2022-01-26,205
2022-01-27,202
2022-01-28,197
2022-01-29,192
2022-01-30,188
